dataset,idx,variant_id,transform,target,validation_note,ai_label,ai_risk,ai_exclude_from_metrics,ai_notes
codexglue,23504,23504__blank_line_expansion,blank_line_expansion,0,blank lines inserted after semicolons,preserved,low,false,Whitespace-only layout change; no executable token is intentionally introduced. Whitespace-normalized code matches.
codexglue,6243,6243__comment_banner,comment_banner,0,comment inserted,preserved,low,false,Inserted block comment; comments have no runtime effect outside preprocessor/macro edge cases. Comment-stripped code matches.
codexglue,946,946__control_flow_rewrite,control_flow_rewrite,1,inverted simple returning if/else,preserved_with_precondition,medium,false,Inverts a restricted returning if/else where both branches return; branch expressions must remain unchanged.
codexglue,2063,2063__control_flow_rewrite,control_flow_rewrite,0,inverted simple returning if/else,preserved_with_precondition,medium,false,Inverts a restricted returning if/else where both branches return; branch expressions must remain unchanged.
codexglue,7462,7462__control_flow_rewrite,control_flow_rewrite,0,inverted simple returning if/else,preserved_with_precondition,medium,false,Inverts a restricted returning if/else where both branches return; branch expressions must remain unchanged.
codexglue,8296,8296__control_flow_rewrite,control_flow_rewrite,0,inverted simple returning if/else,preserved_with_precondition,medium,false,Inverts a restricted returning if/else where both branches return; branch expressions must remain unchanged.
codexglue,14126,14126__control_flow_rewrite,control_flow_rewrite,0,inverted simple returning if/else,preserved_with_precondition,medium,false,Inverts a restricted returning if/else where both branches return; branch expressions must remain unchanged.
codexglue,15239,15239__control_flow_rewrite,control_flow_rewrite,1,inverted simple returning if/else,preserved_with_precondition,medium,false,Inverts a restricted returning if/else where both branches return; branch expressions must remain unchanged.
codexglue,21622,21622__control_flow_rewrite,control_flow_rewrite,0,inverted simple returning if/else,preserved_with_precondition,medium,false,Inverts a restricted returning if/else where both branches return; branch expressions must remain unchanged.
codexglue,26100,26100__control_flow_rewrite,control_flow_rewrite,1,inverted simple returning if/else,preserved_with_precondition,medium,false,Inverts a restricted returning if/else where both branches return; branch expressions must remain unchanged.
codexglue,5810,5810__dead_branch_after_opening_brace,dead_branch_after_opening_brace,0,unreachable branch inserted,preserved_with_precondition,low,false,Adds an unreachable branch guarded by a constant-false condition. Constant-false guard detected.
codexglue,7324,7324__dead_branch_after_opening_brace,dead_branch_after_opening_brace,0,unreachable branch inserted,preserved_with_precondition,low,false,Adds an unreachable branch guarded by a constant-false condition. Constant-false guard detected.
codexglue,17082,17082__dead_branch_after_opening_brace,dead_branch_after_opening_brace,0,unreachable branch inserted,preserved_with_precondition,low,false,Adds an unreachable branch guarded by a constant-false condition. Constant-false guard detected.
codexglue,21750,21750__dead_branch_after_opening_brace,dead_branch_after_opening_brace,1,unreachable branch inserted,preserved_with_precondition,low,false,Adds an unreachable branch guarded by a constant-false condition. Constant-false guard detected.
codexglue,26496,26496__dead_branch_after_opening_brace,dead_branch_after_opening_brace,0,unreachable branch inserted,preserved_with_precondition,low,false,Adds an unreachable branch guarded by a constant-false condition. Constant-false guard detected.
codexglue,25353,25353__dead_branch_after_opening_brace,dead_branch_after_opening_brace,0,unreachable branch inserted,preserved_with_precondition,low,false,Adds an unreachable branch guarded by a constant-false condition. Constant-false guard detected.
codexglue,14694,14694__dead_branch_after_opening_brace,dead_branch_after_opening_brace,1,unreachable branch inserted,preserved_with_precondition,low,false,Adds an unreachable branch guarded by a constant-false condition. Constant-false guard detected.
codexglue,22876,22876__dead_branch_after_opening_brace,dead_branch_after_opening_brace,1,unreachable branch inserted,preserved_with_precondition,low,false,Adds an unreachable branch guarded by a constant-false condition. Constant-false guard detected.
codexglue,12940,12940__dead_branch_after_opening_brace,dead_branch_after_opening_brace,1,unreachable branch inserted,preserved_with_precondition,low,false,Adds an unreachable branch guarded by a constant-false condition. Constant-false guard detected.
codexglue,1712,1712__dead_branch_after_opening_brace,dead_branch_after_opening_brace,0,unreachable branch inserted,preserved_with_precondition,low,false,Adds an unreachable branch guarded by a constant-false condition. Constant-false guard detected.
codexglue,13205,13205__dead_branch_after_opening_brace,dead_branch_after_opening_brace,1,unreachable branch inserted,preserved_with_precondition,low,false,Adds an unreachable branch guarded by a constant-false condition. Constant-false guard detected.
codexglue,26701,26701__dead_branch_after_opening_brace,dead_branch_after_opening_brace,0,unreachable branch inserted,preserved_with_precondition,low,false,Adds an unreachable branch guarded by a constant-false condition. Constant-false guard detected.
codexglue,6775,6775__dead_branch_after_opening_brace,dead_branch_after_opening_brace,1,unreachable branch inserted,preserved_with_precondition,low,false,Adds an unreachable branch guarded by a constant-false condition. Constant-false guard detected.
codexglue,8949,8949__dead_branch_after_opening_brace,dead_branch_after_opening_brace,0,unreachable branch inserted,preserved_with_precondition,low,false,Adds an unreachable branch guarded by a constant-false condition. Constant-false guard detected.
codexglue,17909,17909__dead_branch_after_opening_brace,dead_branch_after_opening_brace,1,unreachable branch inserted,preserved_with_precondition,low,false,Adds an unreachable branch guarded by a constant-false condition. Constant-false guard detected.
codexglue,11852,11852__dead_branch_after_opening_brace,dead_branch_after_opening_brace,0,unreachable branch inserted,preserved_with_precondition,low,false,Adds an unreachable branch guarded by a constant-false condition. Constant-false guard detected.
codexglue,7782,7782__dead_branch_after_opening_brace,dead_branch_after_opening_brace,0,unreachable branch inserted,preserved_with_precondition,low,false,Adds an unreachable branch guarded by a constant-false condition. Constant-false guard detected.
codexglue,971,971__dead_branch_after_opening_brace,dead_branch_after_opening_brace,1,unreachable branch inserted,preserved_with_precondition,low,false,Adds an unreachable branch guarded by a constant-false condition. Constant-false guard detected.
codexglue,15690,15690__dead_branch_after_opening_brace,dead_branch_after_opening_brace,1,unreachable branch inserted,preserved_with_precondition,low,false,Adds an unreachable branch guarded by a constant-false condition. Constant-false guard detected.
codexglue,10868,10868__dead_branch_after_opening_brace,dead_branch_after_opening_brace,1,unreachable branch inserted,preserved_with_precondition,low,false,Adds an unreachable branch guarded by a constant-false condition. Constant-false guard detected.
